ticker,sequence_length,lookahead_period,scaling_factor,threshold,cumulative_return,sharpe_ratio,trade_count,total_cost,pred_return_std
8035.T,20,10,100,0.1,0.9809317797390034,-1.0401792910317438,406,0.01755641344934702,0.0010438841661267934
8035.T,20,10,100,0.2,1.0766952919941206,4.481630738232327,252,0.012319938838481903,0.0008553787431781432
8035.T,20,10,200,0.05,1.0347017013758304,0.8518569108534925,509,0.035135214073583484,0.0012143381363894726
8035.T,20,10,200,0.1,1.214322122296791,5.971189366989856,472,0.015368550177663564,0.0008113063302821872
8035.T,20,10,200,0.2,0.8625278213332269,-3.8900483531095644,313,0.035416605738922954,0.0009111556582241582
8035.T,50,3,50,0.05,1.0029518224450433,1.7178758507243508,193,0.0036551724828314037,0.0004968978733907413
8035.T,50,3,50,0.1,1.001780313671259,1.880119128891581,28,0.0012545934645459057,0.0003736734511729631
8035.T,50,3,50,0.2,1.0,0.0,0,0.0,0.0003790201047609495
8035.T,50,3,100,0.05,1.0043032756666568,0.908507836596344,329,0.0044512490043416625,0.0004216266867424634
8035.T,50,3,100,0.1,0.9889387254211799,-2.7082852816652765,136,0.0038462249678559604,0.00039700643599021543
8035.T,50,3,100,0.2,0.9946334485932071,-2.995550231076461,29,0.0016406662296503782,0.0004074163667781423
8035.T,50,3,200,0.05,1.0069610013150756,1.0567927015637293,347,0.01163826547563076,0.0003009669408019374
8035.T,50,3,200,0.1,1.026324047807423,3.215852604147285,347,0.006813653302378953,0.00035731319756898656
8035.T,50,3,200,0.2,1.0273072052999364,5.439052813729657,122,0.008306256448850035,0.0003377247876127365
8035.T,50,5,50,0.05,1.0254315566395626,4.150222856123294,376,0.0056334046181291345,0.0008040719919982531
8035.T,50,5,50,0.1,1.0000381731109855,0.5455687258010236,3,0.00020169415511190892,0.00032092111525342106
8035.T,50,5,50,0.2,1.0,0.0,0,0.0,0.00039652749989307543
8035.T,50,5,100,0.05,1.0108023781040367,0.9389443181413607,463,0.007595060917083174,0.0008242879934224674
8035.T,50,5,100,0.1,0.9918041033008735,-1.1683348068137156,194,0.00529514072695747,0.0004832683009521025
8035.T,50,5,100,0.2,1.0488009076323666,4.04255376828736,184,0.019060147693380713,0.0010556984222173504
8035.T,50,5,200,0.05,0.9868461652930733,-1.2220216818070244,396,0.010956307465676218,0.0003807465531180958
8035.T,50,5,200,0.1,1.05267088866414,2.531791510881549,424,0.02299975722562522,0.0006824653088420271
8035.T,50,5,200,0.2,1.0560354414209934,2.8646392516006323,365,0.014875702559947968,0.0005552401384978602
8035.T,50,10,50,0.05,0.9288366067011684,-11.517983299770126,206,0.003665306931361556,0.0006812041474422148
8035.T,50,10,50,0.1,0.9164430189813425,-12.189751370213965,110,0.004016033350490033,0.0008034922563273855
8035.T,50,10,50,0.2,0.9935071610935007,-4.866007696354647,8,0.000839697802439332,0.0009960827505532844
8035.T,50,10,100,0.05,0.9934464313052025,-0.616322566916846,422,0.007985518337227404,0.0006925718521825394
8035.T,50,10,100,0.1,1.0128623769636516,0.7588235202070667,397,0.016351538547314703,0.0009613725680458824
8035.T,50,10,100,0.2,1.2779789315835337,8.842669375446587,316,0.019736308977007868,0.0013404241886078069
8035.T,50,10,200,0.05,1.1484874331052026,3.643783900079225,511,0.032203834864776584,0.0007930153120882191
8035.T,50,10,200,0.1,1.1446169166401916,4.197978180025891,471,0.02519350019283593,0.0008682694813434026
8035.T,50,10,200,0.2,1.0420109599565954,1.235149781350925,370,0.02781609131488949,0.0008550099486485662
8035.T,100,3,50,0.05,0.9971445813904444,-3.316789816798854,55,0.0009021924342960119,0.0002959348728512907
8035.T,100,3,50,0.1,1.0218876274484847,5.406520191882002,107,0.004669138556346298,0.0006843497781399978
8035.T,100,3,50,0.2,0.9976298923791806,-3.688837045856869,3,0.0004267149604856968,0.0004294908638398438
8035.T,100,3,100,0.05,1.0023275915658645,0.5955023407274826,360,0.005698769132141024,0.00036637947864077064
8035.T,100,3,100,0.1,1.028839738690598,4.3037802757006265,309,0.00648697204887867,0.0005368505829333345
8035.T,100,3,100,0.2,1.0,0.0,0,0.0,0.00026683251161502367
8035.T,100,3,200,0.05,1.0092276310760606,1.7648152966770556,390,0.007045255356933922,0.00026139771003128417
8035.T,100,3,200,0.1,0.9851757035236087,-1.0197658855505036,453,0.015458873170427979,0.0007220641627083111
8035.T,100,3,200,0.2,1.0366725302180648,4.169509105626233,168,0.012711513182148337,0.00039748284528107306
8035.T,100,5,50,0.05,1.01654129881337,3.5351082778196026,356,0.0032816513325087727,0.0005989837992427743
8035.T,100,5,50,0.1,0.9958272715642845,-0.609271855144045,168,0.008692673034965992,0.0010115785060385342
8035.T,100,5,50,0.2,0.985443084292152,-5.904665345176261,7,0.00045582335442304614,0.0005353624017039937
8035.T,100,5,100,0.05,0.9692402411982933,-7.795660223562401,295,0.0067270343773998325,0.0003326338312548187
8035.T,100,5,100,0.1,1.0394015082712118,5.482073122762678,254,0.007832534518092871,0.0004915270272689107
8035.T,100,5,100,0.2,0.9844935653068664,-2.1664447762007315,98,0.006935032154433429,0.0006828153770607716
8035.T,100,5,200,0.05,1.029552740079244,1.780135316266132,467,0.010988552728667856,0.00047785415926095327
8035.T,100,5,200,0.1,1.0623795064547068,3.3555195744607,447,0.011728492355905474,0.0005811058755841098
8035.T,100,5,200,0.2,1.0290175579309098,1.4601255535043802,363,0.013698483444750309,0.0006065925448600352
8035.T,100,10,50,0.05,1.0056976524445909,0.6951714820603455,373,0.0036455919966101647,0.0007743331772049307
8035.T,100,10,50,0.1,0.9682905823717561,-8.365184934602098,108,0.003547115530818701,0.0007024217422555725
8035.T,100,10,50,0.2,0.9742050968597865,-8.886197885949878,23,0.001971792709082365,0.0008659529609782272
8035.T,100,10,100,0.05,0.9711283845411793,-2.3085497992694415,389,0.016553278209175914,0.0007120116312153618
8035.T,100,10,100,0.1,0.9926418285464997,-0.3323488388005117,395,0.012426280835643412,0.0008645145752525713
8035.T,100,10,100,0.2,0.9228676498495273,-5.70349759068072,215,0.012448038486763836,0.0009070210151191179
8035.T,100,10,200,0.05,1.029839095247329,1.1484094872777744,474,0.018931687576696277,0.0006485566122088591
8035.T,100,10,200,0.1,1.1842101250241226,4.5941742196483455,490,0.016394169395789505,0.0007811400742952804
8035.T,100,10,200,0.2,1.099341151421118,2.6644013582100485,415,0.020748844509944322,0.0008435855413856289
7974.T,20,3,50,0.05,0.9982310103488793,-0.9103513912339216,211,0.0020103751798160375,0.0004803571644554728
7974.T,20,3,50,0.1,1.0102256426655916,3.608494305961238,83,0.0012437966652214527,0.0005903181085148061
7974.T,20,3,50,0.2,1.0,0.0,0,0.0,0.00029075517399908057
7974.T,20,3,100,0.05,1.0448905104786816,7.551991846667009,376,0.004612396052107215,0.0005815969822572239
7974.T,20,3,100,0.1,1.0156571870243192,3.692382372262861,258,0.0029812019667588177,0.0004923601245000868
7974.T,20,3,100,0.2,1.000604718324904,0.6796015999727711,7,0.0004877134691923857,0.0003116820986598426
7974.T,20,3,200,0.05,1.018834311696469,3.0988940655360855,424,0.005615689395926893,0.00030428144490003895
7974.T,20,3,200,0.1,1.013639828259546,3.453974682948393,181,0.007784599764272571,0.00021174506324004287
7974.T,20,3,200,0.2,1.006201272321649,2.016212287134899,85,0.004616563208401203,0.0002846139914810449
7974.T,20,5,50,0.05,1.0218147467062086,5.301829108310164,418,0.0020208842761348933,0.0005939941756303694
7974.T,20,5,50,0.1,1.0270882671738395,8.189949896076682,79,0.0007650750223547221,0.0005902322151096921
7974.T,20,5,50,0.2,1.0,0.0,0,0.0,0.0004049287018207888
7974.T,20,5,100,0.05,1.0749957733138713,9.356731954701921,433,0.004582610703073442,0.0006078795351150584
7974.T,20,5,100,0.1,1.0423880951506148,8.606870376705583,259,0.003572157444432378,0.0004680749102800212
7974.T,20,5,100,0.2,0.9846434317276223,-2.5211339911454353,193,0.010919310664758087,0.0007339861634192061
7974.T,20,5,200,0.05,1.0635001102764678,9.817268708643287,431,0.007342123310081661,0.0002859946927476662
7974.T,20,5,200,0.1,1.131570494942882,6.3001939169848775,481,0.021721466025337578,0.0006976281549954194
7974.T,20,5,200,0.2,1.1251235980221126,5.814854934589553,423,0.01071966364979744,0.0006609293008290205
7974.T,20,10,50,0.05,1.1218865191906953,13.05550741111717,481,0.0038422740472014993,0.00088760669704812
7974.T,20,10,50,0.1,1.1315659062154655,10.651470704920685,277,0.007307249726727605,0.001064015614091019
7974.T,20,10,50,0.2,1.1567596201290256,8.410760954191444,385,0.004841793701052666,0.0018051521331378716
7974.T,20,10,100,0.05,1.3022555352420118,11.887000247911628,493,0.010814540088176727,0.0014546337823564866
7974.T,20,10,100,0.1,1.2026591971973106,8.92622685182014,480,0.006668881373479963,0.00105812388294374
7974.T,20,10,100,0.2,1.0875749789971896,4.124909404863832,384,0.008398216683417559,0.0011979091950561499
7974.T,20,10,200,0.05,1.3793082313231815,8.824160012143277,490,0.014995268569327891,0.000958257413412502
7974.T,20,10,200,0.1,1.212575632755994,8.61791386346978,489,0.010583338304422795,0.0006506327405562637
7974.T,20,10,200,0.2,0.9836354699803698,-0.7557873720285465,248,0.006587790977209807,0.0005611493915949819
7974.T,50,3,50,0.05,0.9934693712707975,-4.730611556278142,91,0.002021370455622673,0.00029268380254860165
7974.T,50,3,50,0.1,0.9995997917408246,-4.2060793139233335,4,0.00021123518235981466,0.000222991310443998
7974.T,50,3,50,0.2,1.0,0.0,0,0.0,0.000443940236383269
7974.T,50,3,100,0.05,1.0366918888379855,5.753349024665907,410,0.00846754431258887,0.0005441863034011723
7974.T,50,3,100,0.1,0.9985278674860035,-1.5190962378619541,54,0.0028961959993466734,0.00024543849688920497
7974.T,50,3,100,0.2,0.9872500092193028,-3.8521961865724297,31,0.002161731291562319,0.00043434462015221265
7974.T,50,3,200,0.05,1.0358863610500102,5.688147125156984,444,0.01085854647681117,0.0004085504618518021
7974.T,50,3,200,0.1,1.078480757523181,6.241035952166071,387,0.007414887356571853,0.0004988001155934258
7974.T,50,3,200,0.2,1.01130100055069,4.768333881554019,27,0.002004589140415192,0.00021539871029585032
7974.T,50,5,50,0.05,1.0017851604316454,0.967444295075423,182,0.001683012890862301,0.0003872861916580501
7974.T,50,5,50,0.1,1.0101636696931482,4.257499368053257,130,0.002111572842113674,0.0006710909295512595
7974.T,50,5,50,0.2,1.0,0.0,0,0.0,0.0006637802541283566
7974.T,50,5,100,0.05,1.0479924386351682,6.514143605656453,447,0.004421640117652714,0.0004815676677155605
7974.T,50,5,100,0.1,0.942718979464815,-8.616002641362048,278,0.009553791291546076,0.0005298937389667824
7974.T,50,5,100,0.2,0.9994882219775306,-0.37448974638825744,26,0.0014728305395692587,0.0004398650016005536
7974.T,50,5,200,0.05,1.304266084756278,7.064914391101782,498,0.034435649123042825,0.0011708219512094843
7974.T,50,5,200,0.1,1.1385546142225607,7.697837365989894,451,0.01092510863672942,0.0006000094833017141
7974.T,50,5,200,0.2,1.004460763696144,0.604745598761861,182,0.012650532647967339,0.0004717890524263264
7974.T,50,10,50,0.05,1.0714628379290883,7.580754489061266,457,0.0033028671634383502,0.001037515431280647
7974.T,50,10,50,0.1,1.107728226107713,10.552320378572338,408,0.0018332460429519414,0.0010592943111743822
7974.T,50,10,50,0.2,1.0,0.0,0,0.0,0.0006361990950632058
7974.T,50,10,100,0.05,1.402547110514348,12.113880148483577,493,0.003319790482055396,0.0014142942034619022
7974.T,50,10,100,0.1,1.10949291729827,6.368941548655528,364,0.009393292292952538,0.0008626877789898537
7974.T,50,10,100,0.2,1.4171734254664081,13.265823884966336,452,0.012642805371433497,0.00125703614935033
7974.T,50,10,200,0.05,1.1866418988228775,7.2089519092348135,502,0.013816727243829518,0.0007364794279137209
7974.T,50,10,200,0.1,1.4559296026699948,9.993055486455146,483,0.010130751715041698,0.0009666984256322182
7974.T,50,10,200,0.2,1.1792187774145046,6.5361384736865995,333,0.01398981511592865,0.0009162758645591261
7974.T,100,3,50,0.05,1.0002996300766436,0.21062826803436852,185,0.0030481965630315246,0.0004697072969413471
7974.T,100,3,50,0.1,0.9987330290986481,-4.518423572027832,7,0.00023803554940968752,0.0003693755698655573
7974.T,100,3,50,0.2,1.0,0.0,0,0.0,0.00036729526653047305
7974.T,100,3,100,0.05,0.9955434268785155,-1.3247228825266222,235,0.0027163484250195325,0.0003405872915461623
7974.T,100,3,100,0.1,1.0179033288070365,5.40060816200051,174,0.0018579993396997453,0.0003526390598816882
7974.T,100,3,100,0.2,1.0,0.0,0,0.0,0.0003242551863914279
7974.T,100,3,200,0.05,1.084036734968396,6.040100566867283,510,0.006894339714199305,0.0006336826706542618
7974.T,100,3,200,0.1,1.0648778259486078,5.633537176079013,355,0.016828761505894362,0.0006578915881455312
7974.T,100,3,200,0.2,1.0047174037934945,4.422994647331918,25,0.0014476544223725797,0.00022453352765704906
7974.T,100,5,50,0.05,1.0477125389985116,10.551005912644133,484,0.001919133251067251,0.0006806941150666226
7974.T,100,5,50,0.1,1.00186210269241,4.299464014204697,8,0.00023825601674616338,0.00037520604192840443
7974.T,100,5,50,0.2,1.0101525578090234,4.616616145001458,5,0.0004265001509338617,0.000910471645606039
7974.T,100,5,100,0.05,1.0599955637513745,5.778708542478964,488,0.00891825444996357,0.0007625515730664663
7974.T,100,5,100,0.1,1.1342395917100616,8.548086180748026,453,0.008118369150906801,0.000954170172668982
7974.T,100,5,100,0.2,1.1834489213241082,10.436296582336004,328,0.005159147875383497,0.0010934791824032165
7974.T,100,5,200,0.05,1.0503514607135072,5.028771085112744,460,0.009770612814463675,0.0004469586463521382
7974.T,100,5,200,0.1,1.2220088170465202,9.331368949961023,505,0.007458720216527582,0.0007909167734663138
7974.T,100,5,200,0.2,1.1481742573345488,6.742711366520355,452,0.008312238613143563,0.0007238885707431373
7974.T,100,10,50,0.05,1.1755602121097224,12.425714056254735,453,0.0024003322934731844,0.001242347451976813
7974.T,100,10,50,0.1,1.066819138900213,9.023487668055374,296,0.0035066112410277127,0.000915969606683774
7974.T,100,10,50,0.2,1.0,0.0,0,0.0,0.0009183785602990912
7974.T,100,10,100,0.05,1.053538546066975,4.324487477762825,427,0.009943625994492323,0.0007674280007159141
7974.T,100,10,100,0.1,1.4292562940797575,13.475751222743908,495,0.004468344862107188,0.00130119984670202
7974.T,100,10,100,0.2,1.1288451566455615,10.23531006711291,248,0.004351863404735923,0.0009425528053014271
7974.T,100,10,200,0.05,1.206265254856064,8.528219033762637,476,0.008737857919186354,0.0006805366874483907
7974.T,100,10,200,0.1,1.7809628709193388,12.996956649479875,479,0.0048615117091685535,0.0011498512946972162
7974.T,100,10,200,0.2,2.1938632452281848,13.709065035317579,486,0.0075164735317230225,0.0014181946990727003
9983.T,20,3,50,0.05,1.0017602091172506,0.630248837663312,313,0.0038903028937056663,0.0005435098084781917
9983.T,20,3,50,0.1,1.0,0.0,0,0.0,0.00021635853719439332
9983.T,20,3,50,0.2,1.0,0.0,0,0.0,0.00023137894172070746
9983.T,20,3,100,0.05,1.0006029765492166,0.3679667116630136,251,0.006622730102390051,0.00027973200692810206
9983.T,20,3,100,0.1,0.9998197660985148,-0.07170373178228501,116,0.003792024636641145,0.00033845148277457274
9983.T,20,3,100,0.2,0.9962941420364755,-5.612204181557796,7,0.0008337769191712141,0.00036297524201659895
9983.T,20,3,200,0.05,1.0230531288864948,2.5908300355711504,434,0.011967126093804837,0.0004165007423091266
9983.T,20,3,200,0.1,1.000376742810669,0.08013625384884959,204,0.007652195589616895,0.0002350296729850892
9983.T,20,3,200,0.2,1.0146554660685565,2.2597027865280968,72,0.0060637276619672775,0.00029670863788676903
9983.T,20,5,50,0.05,0.999396813286883,-0.7141855398912025,44,0.00102617503143847,0.0003010773463361843
9983.T,20,5,50,0.1,1.0,0.0,0,0.0,0.00013216736018035831
9983.T,20,5,50,0.2,1.000606074323532,1.6415580329969177,4,0.00042304364033043387,0.0006251037533258666
9983.T,20,5,100,0.05,1.011721860864299,3.477632986915217,325,0.005335399054456502,0.0003598999654893679
9983.T,20,5,100,0.1,0.9942934331978786,-2.1011268850998652,149,0.008374265348538757,0.0004437562592446242
9983.T,20,5,100,0.2,1.0337823106557589,4.130103118689129,177,0.012915985728614033,0.0008214989919438231
9983.T,20,5,200,0.05,1.0226595613733087,4.071739652745414,320,0.005272860080003739,0.0002560643640978434
9983.T,20,5,200,0.1,1.0522357354198149,7.058419570432115,220,0.0052741689840331675,0.0002759798192530593
9983.T,20,5,200,0.2,1.0644931429347824,8.29171669322978,171,0.016392978513613342,0.00041688533344672745
9983.T,20,10,50,0.05,1.0106266589505513,2.9013134595951597,334,0.007994911330752075,0.0007286691198484615
9983.T,20,10,50,0.1,1.0425988001302802,5.413462478275553,279,0.00839016940444708,0.0010324373534660734
9983.T,20,10,50,0.2,1.0,0.0,0,0.0,0.0004170829112586014
9983.T,20,10,100,0.05,1.0418348300597962,8.669351556616233,321,0.005531466519460082,0.00041946595486109953
9983.T,20,10,100,0.1,1.0774473697346139,11.113767168309803,247,0.004758667829446494,0.0005000984527644933
9983.T,20,10,100,0.2,1.038819507247219,7.739522969848521,48,0.0009092546999454499,0.0005430436654736742
9983.T,20,10,200,0.05,1.0840294400131325,11.20262129889912,421,0.005762351024895906,0.00033201538276063743
9983.T,20,10,200,0.1,1.0196736051566209,1.2297224704263812,493,0.023338754801079633,0.0008073825245481025
9983.T,20,10,200,0.2,1.165802036056709,12.597632339997597,328,0.013930159714072942,0.000611097590111015
9983.T,50,3,50,0.05,1.005375085771868,5.308854750946772,107,0.0014647790929302573,0.0003539590759641036
9983.T,50,3,50,0.1,1.0017035234819256,4.32843309872165,14,0.0002782244933769107,0.00024252786906543412
9983.T,50,3,50,0.2,1.0,0.0,0,0.0,0.0002601883457655543
9983.T,50,3,100,0.05,1.0064046425857436,2.801309780947472,216,0.002856131677981466,0.00023125114802284
9983.T,50,3,100,0.1,1.0154479897393132,3.8738121046470853,277,0.013444744492881,0.0006945722653338213
9983.T,50,3,100,0.2,0.9862464572564446,-6.352249923070393,46,0.002424563327804208,0.00046135110914289696
9983.T,50,3,200,0.05,1.0034483759725168,1.2214237661678247,363,0.01032377074006945,0.0002393568326878721
9983.T,50,3,200,0.1,1.0050911348648266,2.1726851756570933,161,0.003336165938526392,0.0002401787155605285
9983.T,50,3,200,0.2,1.0108226115546222,4.935602220283658,57,0.0031805315986275676,0.0002641212232263707
9983.T,50,5,50,0.05,1.0040450403486727,7.958303708854727,23,0.0002834566868841648,0.00020758540969268653
9983.T,50,5,50,0.1,1.0,0.0,0,0.0,0.00023979016643473444
9983.T,50,5,50,0.2,1.0,0.0,0,0.0,0.00020093121494013256
9983.T,50,5,100,0.05,1.0109480525840542,8.4849719145324,158,0.0016297187539748847,0.00020393515511242966
9983.T,50,5,100,0.1,1.01036753253204,4.118265650024828,81,0.0035453973105177283,0.00030271305358930294
9983.T,50,5,100,0.2,1.0,0.0,0,0.0,0.0002796477300244212
9983.T,50,5,200,0.05,1.019591616894197,5.1535366205471735,398,0.009928271814715117,0.00027952981121277977
9983.T,50,5,200,0.1,1.0251209081469443,5.310174806725236,251,0.011692460253834724,0.00032682305010186283
9983.T,50,5,200,0.2,1.013431329512011,1.3154776242513357,150,0.007558667147532105,0.0003575185160752741
9983.T,50,10,50,0.05,1.0041350699930436,1.82069473530093,186,0.002852869953494519,0.0004131337110332014
9983.T,50,10,50,0.1,1.024455766649642,9.566242189078094,57,0.001563583966344595,0.0005255720339856889
9983.T,50,10,50,0.2,1.0,0.0,0,0.0,0.00029273658930518005
9983.T,50,10,100,0.05,1.0167979169143937,3.822522749986491,384,0.004918099474161864,0.0003602724826645964
9983.T,50,10,100,0.1,0.9574946546907409,-6.373770135309832,303,0.013670501345768572,0.0007042294150601601
9983.T,50,10,100,0.2,1.022227752908664,7.8936794915091415,58,0.003519273269921541,0.0005244349296520037
9983.T,50,10,200,0.05,1.0075060061518364,0.9871745984496959,401,0.007873089332133532,0.0004016729817311568
9983.T,50,10,200,0.1,1.142952856707404,9.198912141157855,436,0.009837209782563151,0.0006700517954686318
9983.T,50,10,200,0.2,1.0054876748011623,1.213743712454592,83,0.003752771578729153,0.00027936351054680414
9983.T,100,3,50,0.05,0.9991331341434178,-2.041587287969758,37,0.0005367181380279362,0.0002389703316716175
9983.T,100,3,50,0.1,1.0,0.0,0,0.0,0.00016259058984115758
9983.T,100,3,50,0.2,1.0,0.0,0,0.0,0.00017425450537135155
9983.T,100,3,100,0.05,0.9992472682435305,-0.7621680119425893,146,0.0016805298160761596,0.00021002395157450956
9983.T,100,3,100,0.1,1.0002538147435134,0.2311237231345096,66,0.002372328261844814,0.00027670154182134475
9983.T,100,3,100,0.2,0.9929566508496189,-6.463218339379894,34,0.002927511092275381,0.00042710579047421695
9983.T,100,3,200,0.05,0.9978285334226976,-0.5087073965003737,405,0.014313792064785958,0.0003164316883035193
9983.T,100,3,200,0.1,1.001470303543606,0.3002798756767499,382,0.010611115954816341,0.0004436825731662728
9983.T,100,3,200,0.2,1.0097226417413838,3.799247250973768,95,0.006523292092606425,0.000306546556151511
9983.T,100,5,50,0.05,1.0064576013536175,8.44447935470668,47,0.0004916206235066056,0.0002648885917274095
9983.T,100,5,50,0.1,1.0,0.0,0,0.0,0.00022563579649737472
9983.T,100,5,50,0.2,1.0,0.0,0,0.0,0.00026108021933977417
9983.T,100,5,100,0.05,1.0198886611812217,3.3825184472914906,422,0.01495101391337812,0.0008210418419850743
9983.T,100,5,100,0.1,1.0133686063780032,2.97810356872644,60,0.0020407045725733043,0.0002598465955830023
9983.T,100,5,100,0.2,1.0006091684835612,2.227656460062428,6,0.00043921298347413543,0.0002517787557519685
9983.T,100,5,200,0.05,1.0200198119593542,2.4505408771316195,431,0.011814431846141815,0.0003434508033358962
9983.T,100,5,200,0.1,0.9959091660094316,-0.3259177463691611,484,0.010420497367158532,0.0005262043040471676
9983.T,100,5,200,0.2,1.0214886619424648,7.614206451785901,40,0.0034022709354758264,0.00024102346803376763
9983.T,100,10,50,0.05,1.0202366124500344,7.135038162768233,204,0.0021350333583541217,0.00045387147309887226
9983.T,100,10,50,0.1,1.011771095684351,8.625750001760625,69,0.0017274686601012946,0.0005166062556657892
9983.T,100,10,50,0.2,1.0,0.0,0,0.0,0.0004399606349587615
9983.T,100,10,100,0.05,1.022652357256743,9.747884038502635,222,0.0048869931197259575,0.00030134093204431617
9983.T,100,10,100,0.1,1.0641304576622737,9.32386021907505,235,0.004667499312199653,0.0005130007079436529
9983.T,100,10,100,0.2,1.0,0.0,0,0.0,0.0003887632040575714
9983.T,100,10,200,0.05,1.13654844658136,14.859925172913634,425,0.008346319454722107,0.00029887439812750424
9983.T,100,10,200,0.1,1.0521488837760797,8.146338934247638,257,0.01387376911006868,0.0002967314565989753
9983.T,100,10,200,0.2,1.0889705210416547,14.00171952757812,80,0.0032738344743847847,0.00033704268549766646
6861.T,20,3,50,0.05,1.001147800727332,1.3535660719463667,95,0.0019693084410391747,0.0003079951291188138
6861.T,20,3,50,0.1,0.9995335192834904,-2.1939666734242005,7,0.000246042781509459,0.00036869599500870774
6861.T,20,3,50,0.2,1.0,0.0,0,0.0,0.0004126727226588973
6861.T,20,3,100,0.05,1.0109510167615818,3.5845685859240053,334,0.006910387601237744,0.0003767370354916132
6861.T,20,3,100,0.1,1.013383758901928,3.421641717695833,176,0.002533224108628929,0.0004002110134092751
6861.T,20,3,100,0.2,1.0,0.0,0,0.0,0.00032021815322627703
6861.T,20,3,200,0.05,0.9972273212349724,-0.6092076978251697,354,0.01060105017386377,0.00025176135546689353
6861.T,20,3,200,0.1,1.0329326264952847,6.945044708112979,424,0.008572770468890668,0.0003469610406949594
6861.T,20,3,200,0.2,0.9920206791579187,-4.512096278673939,109,0.006063096318393946,0.0003303327237031799
6861.T,20,5,50,0.05,1.0042851314739378,2.0336019026136594,153,0.001622865052195266,0.0003873226565750341
6861.T,20,5,50,0.1,0.9914182060970166,-4.217391313030906,64,0.0017107871361076831,0.0005533090711846757
6861.T,20,5,50,0.2,1.0,0.0,0,0.0,0.00040231202803330733
6861.T,20,5,100,0.05,1.0098407293070457,2.165149885968935,347,0.004358418181072921,0.0003941302727325107
6861.T,20,5,100,0.1,1.015313767714202,3.805656037920464,383,0.008914800186175853,0.0006745825166095541
6861.T,20,5,100,0.2,0.9976456161160427,-0.46839704256402576,126,0.007649544277228415,0.0006936033718907213
6861.T,20,5,200,0.05,1.072428565789819,4.507209630211345,508,0.008003078470937907,0.0006796878982969964
6861.T,20,5,200,0.1,1.0322623252511056,3.412939913779734,372,0.00587198946159333,0.00039759452706980043
6861.T,20,5,200,0.2,1.0007740878326878,0.12359735906366007,131,0.008161035040393472,0.0003865656901741932
6861.T,20,10,50,0.05,1.0028061537151853,0.9894789795632459,248,0.0030135117820464076,0.0005036208440434011
6861.T,20,10,50,0.1,1.0002371772672756,2.49182974083852,4,0.00020508179441094398,0.0004111610674297353
6861.T,20,10,50,0.2,1.034940346038157,5.339164411904172,74,0.0015227348543703557,0.0012515481847143633
6861.T,20,10,100,0.05,1.0819667035134004,5.293799781280939,499,0.010131339496001602,0.000957639641517576
6861.T,20,10,100,0.1,1.132508475467835,10.37132219816618,522,0.0030507602728903293,0.0008477388368083907
6861.T,20,10,100,0.2,0.9428372690345098,-9.953393821790465,94,0.007939072605222464,0.000647523118446312
6861.T,20,10,200,0.05,1.2651818691923657,9.448776593555364,502,0.010638109408318996,0.0008242152182163896
6861.T,20,10,200,0.1,0.9562197988166087,-5.965822238368125,362,0.009472764283418656,0.000381881723410918
6861.T,20,10,200,0.2,1.1227560713396796,5.407145855682415,277,0.018772183684632182,0.0006504688195261611
6861.T,50,3,50,0.05,0.9996899329493634,-0.778713611319799,73,0.0015921704936772585,0.0003034918714724536
6861.T,50,3,50,0.1,0.9975592553819999,-3.1529653750290447,44,0.0014105599839240313,0.0005294774125676007
6861.T,50,3,50,0.2,1.0,0.0,0,0.0,0.000489409624309606
6861.T,50,3,100,0.05,1.00539988190922,2.288455360060881,297,0.008925581886433066,0.0003924485833899983
6861.T,50,3,100,0.1,1.0108032022336446,4.494469739129577,67,0.0012324605486355722,0.00030271603936124746
6861.T,50,3,100,0.2,1.0165278703814808,5.2436657020189115,50,0.0021784250857308507,0.0004641149019527822
6861.T,50,3,200,0.05,0.9628755634652576,-5.308399055506154,491,0.01350345176178962,0.0004803745332829101
6861.T,50,3,200,0.1,1.0495545014367709,6.874534057680489,518,0.0025129992282018065,0.00044387545004231514
6861.T,50,3,200,0.2,1.0371578480548262,6.147500694182922,260,0.010799777880311013,0.0004928055947131906
6861.T,50,5,50,0.05,1.0064279398632405,2.5033786261579976,216,0.0030177246779203417,0.0004751333777418121
6861.T,50,5,50,0.1,0.999646679657691,-3.540040635106565,5,0.00022309590131044387,0.0002718041484123742
6861.T,50,5,50,0.2,1.0,0.0,0,0.0,0.00045284077847419286
6861.T,50,5,100,0.05,1.0272213111126665,4.5217894546063615,405,0.004093422600999474,0.0004933688752680461
6861.T,50,5,100,0.1,1.0367474153318657,6.237759231025238,201,0.007639879174530506,0.0004581292488135346
6861.T,50,5,100,0.2,0.9997549617180327,-0.4694388252386443,13,0.0010587802156805993,0.0004005768038303489
6861.T,50,5,200,0.05,0.9792546343216674,-2.9925137402090454,446,0.01911160689778626,0.00040344802119424297
6861.T,50,5,200,0.1,1.0369785349963216,3.3893938106378276,363,0.011317371646873653,0.0004462997293581676
6861.T,50,5,200,0.2,1.0458008927005367,4.287980439010294,261,0.014887412544339895,0.0005684394939490911
6861.T,50,10,50,0.05,1.04310683265957,10.010187928510295,283,0.0026642267010174693,0.0006233242150542201
6861.T,50,10,50,0.1,1.0373902952077374,5.357432955745481,335,0.0036870424868538977,0.000958275709773266
