Session,Trade Type,Entry Price,Exit Price,Profit/Loss,Target Reached,Date,Time
Morning,Sell,2387.5,2390.0,-2.5,False,2025-04-09,10:40:00
Morning,Sell,2390.0,2398.5,-8.5,False,2025-04-09,10:45:00
Morning,Sell,2398.0,2402.0,-4.0,False,2025-04-09,10:50:00
Morning,Sell,2401.5,2408.0,-6.5,False,2025-04-09,10:55:00
Morning,Sell,2408.0,2404.5,3.5,False,2025-04-09,11:00:00
Morning,Buy,2404.0,2399.5,-4.5,False,2025-04-09,11:05:00
Morning,Buy,2400.0,2408.0,8.0,False,2025-04-09,11:10:00
Morning,Sell,2407.5,2412.0,-4.5,False,2025-04-09,11:15:00
Morning,Sell,2411.5,2416.0,-4.5,False,2025-04-09,11:20:00
Morning,Sell,2415.5,2413.0,2.5,False,2025-04-09,11:25:00
Morning,Buy,2414.0,2419.0,5.0,False,2025-04-09,11:30:00
Morning,Sell,2615.5,2600.5,15.0,True,2025-04-10,09:10:00
Morning,Buy,2614.5,2589.5,-25.0,False,2025-04-10,09:15:00
Morning,Buy,2589.5,2573.5,-16.0,False,2025-04-10,09:20:00
Morning,Buy,2573.0,2562.5,-10.5,False,2025-04-10,09:25:00
Morning,Buy,2562.5,2557.0,-5.5,False,2025-04-10,09:30:00
Morning,Buy,2557.0,2563.5,6.5,False,2025-04-10,09:35:00
Morning,Sell,2564.0,2560.5,3.5,False,2025-04-10,09:40:00
Morning,Buy,2560.5,2560.0,-0.5,False,2025-04-10,09:45:00
Morning,Buy,2560.0,2552.5,-7.5,False,2025-04-10,09:50:00
Morning,Buy,2552.0,2557.0,5.0,False,2025-04-10,09:55:00
Morning,Sell,2556.5,2553.0,3.5,False,2025-04-10,10:00:00
Morning,Buy,2552.5,2545.5,-7.0,False,2025-04-10,10:05:00
Morning,Buy,2546.0,2532.5,-13.5,False,2025-04-10,10:10:00
Morning,Buy,2533.0,2530.5,-2.5,False,2025-04-10,10:15:00
Morning,Buy,2531.0,2532.5,1.5,False,2025-04-10,10:20:00
Morning,Sell,2532.5,2522.5,10.0,False,2025-04-10,10:25:00
Morning,Buy,2522.0,2511.5,-10.5,False,2025-04-10,10:30:00
Morning,Buy,2512.0,2521.5,9.5,False,2025-04-10,10:35:00
Morning,Sell,2521.5,2523.0,-1.5,False,2025-04-10,10:40:00
Morning,Sell,2523.5,2526.0,-2.5,False,2025-04-10,10:45:00
Morning,Sell,2526.0,2528.5,-2.5,False,2025-04-10,10:50:00
Morning,Sell,2528.5,2529.5,-1.0,False,2025-04-10,10:55:00
Morning,Sell,2530.0,2529.5,0.5,False,2025-04-10,11:00:00
Morning,Buy,2529.5,2525.0,-4.5,False,2025-04-10,11:05:00
Morning,Buy,2525.5,2526.0,0.5,False,2025-04-10,11:10:00
Morning,Sell,2526.0,2525.5,0.5,False,2025-04-10,11:15:00
Morning,Buy,2525.5,2527.0,1.5,False,2025-04-10,11:20:00
Morning,Sell,2527.5,2523.5,4.0,False,2025-04-10,11:25:00
Morning,Buy,2523.5,2523.0,-0.5,False,2025-04-10,11:30:00
Morning,Buy,2400.0,2415.0,15.0,True,2025-04-11,09:05:00
Morning,Buy,2375.5,2390.5,15.0,True,2025-04-11,09:10:00
Morning,Sell,2380.5,2377.0,3.5,False,2025-04-11,09:15:00
Morning,Buy,2377.0,2378.5,1.5,False,2025-04-11,09:20:00
Morning,Sell,2378.0,2374.5,3.5,False,2025-04-11,09:25:00
Morning,Buy,2374.5,2367.5,-7.0,False,2025-04-11,09:30:00
Morning,Buy,2367.5,2362.5,-5.0,False,2025-04-11,09:35:00
Morning,Buy,2363.0,2352.5,-10.5,False,2025-04-11,09:40:00
Morning,Buy,2352.5,2366.0,13.5,False,2025-04-11,09:45:00
Morning,Sell,2366.0,2364.5,1.5,False,2025-04-11,09:50:00
Morning,Buy,2363.5,2366.5,3.0,False,2025-04-11,09:55:00
Morning,Sell,2366.5,2365.5,1.0,False,2025-04-11,10:00:00
Morning,Buy,2365.5,2368.0,2.5,False,2025-04-11,10:05:00
Morning,Sell,2368.0,2374.0,-6.0,False,2025-04-11,10:10:00
Morning,Sell,2373.5,2381.0,-7.5,False,2025-04-11,10:15:00
Morning,Sell,2380.5,2382.5,-2.0,False,2025-04-11,10:20:00
Morning,Sell,2382.5,2376.0,6.5,False,2025-04-11,10:25:00
Morning,Buy,2376.0,2381.5,5.5,False,2025-04-11,10:30:00
Morning,Sell,2381.5,2380.5,1.0,False,2025-04-11,10:35:00
Morning,Buy,2380.5,2375.5,-5.0,False,2025-04-11,10:40:00
Morning,Buy,2375.5,2375.0,-0.5,False,2025-04-11,10:45:00
Morning,Buy,2375.5,2378.0,2.5,False,2025-04-11,10:50:00
Morning,Sell,2378.0,2377.5,0.5,False,2025-04-11,10:55:00
Morning,Buy,2377.5,2374.0,-3.5,False,2025-04-11,11:00:00
Morning,Buy,2374.0,2375.0,1.0,False,2025-04-11,11:05:00
Morning,Sell,2375.0,2371.0,4.0,False,2025-04-11,11:10:00
Morning,Buy,2371.0,2374.5,3.5,False,2025-04-11,11:15:00
Morning,Sell,2375.0,2376.5,-1.5,False,2025-04-11,11:20:00
Morning,Sell,2376.5,2377.5,-1.0,False,2025-04-11,11:25:00
Morning,Sell,2378.0,2380.0,-2.0,False,2025-04-11,11:30:00
Morning,Sell,2444.5,2470.0,-25.5,False,2025-04-14,09:00:00
Morning,Sell,2470.5,2477.5,-7.0,False,2025-04-14,09:05:00
Morning,Sell,2476.5,2469.5,7.0,False,2025-04-14,09:10:00
Morning,Buy,2470.5,2461.5,-9.0,False,2025-04-14,09:15:00
Morning,Buy,2462.0,2456.5,-5.5,False,2025-04-14,09:20:00
Morning,Buy,2457.0,2458.5,1.5,False,2025-04-14,09:25:00
Morning,Sell,2458.0,2453.0,5.0,False,2025-04-14,09:30:00
Morning,Buy,2453.0,2453.5,0.5,False,2025-04-14,09:35:00
Morning,Sell,2454.0,2439.0,15.0,True,2025-04-14,09:40:00
Morning,Buy,2441.5,2438.5,-3.0,False,2025-04-14,09:45:00
Morning,Buy,2438.5,2438.0,-0.5,False,2025-04-14,09:50:00
Morning,Buy,2438.0,2433.0,-5.0,False,2025-04-14,09:55:00
Morning,Buy,2433.0,2435.0,2.0,False,2025-04-14,10:00:00
Morning,Sell,2435.0,2434.5,0.5,False,2025-04-14,10:05:00
Morning,Buy,2434.0,2435.5,1.5,False,2025-04-14,10:10:00
Morning,Sell,2435.5,2427.0,8.5,False,2025-04-14,10:15:00
Morning,Buy,2427.5,2417.5,-10.0,False,2025-04-14,10:20:00
Morning,Buy,2417.5,2421.5,4.0,False,2025-04-14,10:25:00
Morning,Sell,2422.0,2422.0,0.0,False,2025-04-14,10:30:00
Morning,,2421.5,,0.0,False,2025-04-14,10:35:00
Morning,Buy,2416.5,2414.0,-2.5,False,2025-04-14,10:40:00
Morning,Buy,2414.0,2411.5,-2.5,False,2025-04-14,10:45:00
Morning,Buy,2411.0,2414.5,3.5,False,2025-04-14,10:50:00
Morning,Sell,2414.5,2417.5,-3.0,False,2025-04-14,10:55:00
Morning,Sell,2418.0,2419.0,-1.0,False,2025-04-14,11:00:00
Morning,Sell,2419.5,2424.0,-4.5,False,2025-04-14,11:05:00
Morning,Sell,2424.5,2424.0,0.5,False,2025-04-14,11:10:00
Morning,Buy,2423.5,2426.5,3.0,False,2025-04-14,11:15:00
Morning,Sell,2427.0,2427.0,0.0,False,2025-04-14,11:20:00
Morning,,2427.0,,0.0,False,2025-04-14,11:25:00
Morning,Sell,2429.5,2431.0,-1.5,False,2025-04-14,11:30:00
Morning,Sell,2526.0,2530.0,-4.0,False,2025-04-15,09:05:00
Morning,Sell,2529.5,2514.5,15.0,True,2025-04-15,09:10:00
Morning,Buy,2527.5,2542.5,15.0,True,2025-04-15,09:15:00
Morning,Sell,2530.5,2534.5,-4.0,False,2025-04-15,09:20:00
Morning,Sell,2534.5,2535.5,-1.0,False,2025-04-15,09:25:00
Morning,Sell,2535.5,2530.0,5.5,False,2025-04-15,09:30:00
Morning,Buy,2530.0,2532.0,2.0,False,2025-04-15,09:35:00
Morning,Sell,2532.5,2525.5,7.0,False,2025-04-15,09:40:00
Morning,Buy,2525.5,2535.5,10.0,False,2025-04-15,09:45:00
Morning,Sell,2535.5,2542.5,-7.0,False,2025-04-15,09:50:00
Morning,Sell,2542.5,2536.5,6.0,False,2025-04-15,09:55:00
Morning,Buy,2536.0,2538.0,2.0,False,2025-04-15,10:00:00
Morning,Sell,2538.0,2534.0,4.0,False,2025-04-15,10:05:00
Morning,Buy,2534.0,2536.0,2.0,False,2025-04-15,10:10:00
Morning,Sell,2536.5,2534.0,2.5,False,2025-04-15,10:15:00
Morning,Buy,2534.0,2535.0,1.0,False,2025-04-15,10:20:00
Morning,Sell,2535.0,2535.0,0.0,False,2025-04-15,10:25:00
Morning,,2534.5,,0.0,False,2025-04-15,10:30:00
Morning,Sell,2536.0,2521.0,15.0,True,2025-04-15,10:35:00
Morning,Buy,2520.0,2526.0,6.0,False,2025-04-15,10:40:00
Morning,Sell,2525.5,2523.5,2.0,False,2025-04-15,10:45:00
Morning,Buy,2523.0,2525.0,2.0,False,2025-04-15,10:50:00
Morning,Sell,2525.5,2526.5,-1.0,False,2025-04-15,10:55:00
Morning,Sell,2526.0,2522.0,4.0,False,2025-04-15,11:00:00
Morning,Buy,2522.0,2526.5,4.5,False,2025-04-15,11:05:00
Morning,Sell,2526.0,2526.5,-0.5,False,2025-04-15,11:10:00
Morning,Sell,2526.5,2528.5,-2.0,False,2025-04-15,11:15:00
Morning,Sell,2528.0,2523.0,5.0,False,2025-04-15,11:20:00
Morning,Buy,2524.0,2526.5,2.5,False,2025-04-15,11:25:00
Morning,Sell,2526.0,2527.0,-1.0,False,2025-04-15,11:30:00
Morning,Sell,2504.5,2512.0,-7.5,False,2025-04-16,09:05:00
Morning,Sell,2512.0,2507.5,4.5,False,2025-04-16,09:10:00
Morning,Buy,2508.5,2500.0,-8.5,False,2025-04-16,09:15:00
Morning,Buy,2500.0,2506.0,6.0,False,2025-04-16,09:20:00
Morning,Sell,2506.0,2503.5,2.5,False,2025-04-16,09:25:00
Morning,Buy,2503.5,2491.5,-12.0,False,2025-04-16,09:30:00
Morning,Buy,2491.5,2497.0,5.5,False,2025-04-16,09:35:00
Morning,Sell,2497.0,2490.5,6.5,False,2025-04-16,09:40:00
Morning,Buy,2490.0,2493.0,3.0,False,2025-04-16,09:45:00
Morning,Sell,2492.5,2499.5,-7.0,False,2025-04-16,09:50:00
Morning,Sell,2500.0,2491.5,8.5,False,2025-04-16,09:55:00
Morning,Buy,2491.5,2492.0,0.5,False,2025-04-16,10:00:00
Morning,Sell,2492.0,2491.0,1.0,False,2025-04-16,10:05:00
Morning,Buy,2491.0,2493.5,2.5,False,2025-04-16,10:10:00
Morning,Sell,2493.5,2501.0,-7.5,False,2025-04-16,10:15:00
Morning,Sell,2501.0,2506.0,-5.0,False,2025-04-16,10:20:00
Morning,Sell,2506.0,2506.0,0.0,False,2025-04-16,10:25:00
Morning,,2506.0,,0.0,False,2025-04-16,10:30:00
Morning,Sell,2513.0,2505.0,8.0,False,2025-04-16,10:35:00
Morning,Buy,2505.0,2503.5,-1.5,False,2025-04-16,10:40:00
Morning,Buy,2503.0,2498.0,-5.0,False,2025-04-16,10:45:00
Morning,Buy,2497.5,2496.0,-1.5,False,2025-04-16,10:50:00
Morning,Buy,2496.0,2498.0,2.0,False,2025-04-16,10:55:00
Morning,Sell,2498.5,2498.0,0.5,False,2025-04-16,11:00:00
Morning,Buy,2498.0,2491.0,-7.0,False,2025-04-16,11:05:00
Morning,Buy,2491.0,2490.0,-1.0,False,2025-04-16,11:10:00
Morning,Buy,2490.0,2493.0,3.0,False,2025-04-16,11:15:00
Morning,Sell,2493.5,2493.5,0.0,False,2025-04-16,11:20:00
Morning,,2493.5,,0.0,False,2025-04-16,11:25:00
Morning,Sell,2494.0,2493.0,1.0,False,2025-04-16,11:30:00
Morning,Buy,2506.0,2502.0,-4.0,False,2025-04-17,09:05:00
Morning,Buy,2503.5,2486.5,-17.0,False,2025-04-17,09:10:00
Morning,Buy,2487.0,2483.5,-3.5,False,2025-04-17,09:15:00
Morning,Buy,2483.0,2489.5,6.5,False,2025-04-17,09:20:00
Morning,Sell,2489.0,2489.0,0.0,False,2025-04-17,09:25:00
Morning,,2489.0,,0.0,False,2025-04-17,09:30:00
Morning,Sell,2495.0,2493.5,1.5,False,2025-04-17,09:35:00
Morning,Buy,2493.5,2487.5,-6.0,False,2025-04-17,09:40:00
Morning,Buy,2486.5,2488.5,2.0,False,2025-04-17,09:45:00
Morning,Sell,2488.5,2490.0,-1.5,False,2025-04-17,09:50:00
Morning,Sell,2489.5,2493.5,-4.0,False,2025-04-17,09:55:00
Morning,Sell,2493.5,2494.5,-1.0,False,2025-04-17,10:00:00
Morning,Sell,2494.5,2498.5,-4.0,False,2025-04-17,10:05:00
Morning,Sell,2499.0,2498.0,1.0,False,2025-04-17,10:10:00
Morning,Buy,2498.5,2494.5,-4.0,False,2025-04-17,10:15:00
Morning,Buy,2494.5,2497.5,3.0,False,2025-04-17,10:20:00
Morning,Sell,2497.5,2500.5,-3.0,False,2025-04-17,10:25:00
Morning,Sell,2500.5,2502.0,-1.5,False,2025-04-17,10:30:00
Morning,Sell,2502.0,2497.5,4.5,False,2025-04-17,10:35:00
Morning,Buy,2498.0,2500.0,2.0,False,2025-04-17,10:40:00
Morning,Sell,2499.5,2499.0,0.5,False,2025-04-17,10:45:00
Morning,Buy,2499.0,2502.5,3.5,False,2025-04-17,10:50:00
Morning,Sell,2502.0,2504.0,-2.0,False,2025-04-17,10:55:00
Morning,Sell,2504.5,2507.5,-3.0,False,2025-04-17,11:00:00
Morning,Sell,2507.5,2506.0,1.5,False,2025-04-17,11:05:00
Morning,Buy,2506.0,2508.5,2.5,False,2025-04-17,11:10:00
Morning,Sell,2508.5,2512.0,-3.5,False,2025-04-17,11:15:00
Morning,Sell,2511.5,2509.5,2.0,False,2025-04-17,11:20:00
Morning,Buy,2509.5,2513.5,4.0,False,2025-04-17,11:25:00
Morning,Sell,2514.5,2514.5,0.0,False,2025-04-17,11:30:00
Morning,,2511.0,,0.0,False,2025-04-18,09:05:00
Morning,Buy,2499.5,2504.5,5.0,False,2025-04-18,09:10:00
Morning,Sell,2504.5,2502.5,2.0,False,2025-04-18,09:15:00
Morning,Buy,2501.5,2510.0,8.5,False,2025-04-18,09:20:00
Morning,Sell,2509.5,2508.0,1.5,False,2025-04-18,09:25:00
Morning,Buy,2508.0,2519.0,11.0,False,2025-04-18,09:30:00
Morning,Sell,2518.0,2523.5,-5.5,False,2025-04-18,09:35:00
Morning,Sell,2523.5,2523.5,0.0,False,2025-04-18,09:40:00
Morning,,2523.5,,0.0,False,2025-04-18,09:45:00
Morning,Sell,2526.5,2517.0,9.5,False,2025-04-18,09:50:00
Morning,Buy,2517.0,2516.0,-1.0,False,2025-04-18,09:55:00
Morning,Buy,2516.0,2518.0,2.0,False,2025-04-18,10:00:00
Morning,Sell,2517.5,2520.0,-2.5,False,2025-04-18,10:05:00
Morning,Sell,2520.5,2529.5,-9.0,False,2025-04-18,10:10:00
Morning,Sell,2529.5,2530.0,-0.5,False,2025-04-18,10:15:00
Morning,Sell,2530.0,2530.5,-0.5,False,2025-04-18,10:20:00
Morning,Sell,2530.0,2529.5,0.5,False,2025-04-18,10:25:00
Morning,Buy,2529.0,2530.0,1.0,False,2025-04-18,10:30:00
Morning,Sell,2530.0,2528.0,2.0,False,2025-04-18,10:35:00
Morning,Buy,2528.0,2527.0,-1.0,False,2025-04-18,10:40:00
Morning,Buy,2526.5,2522.5,-4.0,False,2025-04-18,10:45:00
Morning,Buy,2523.0,2522.0,-1.0,False,2025-04-18,10:50:00
Morning,Buy,2522.5,2525.5,3.0,False,2025-04-18,10:55:00
Morning,Sell,2525.5,2526.0,-0.5,False,2025-04-18,11:00:00
Morning,Sell,2526.0,2528.0,-2.0,False,2025-04-18,11:05:00
Morning,Sell,2528.0,2527.0,1.0,False,2025-04-18,11:10:00
Morning,Buy,2527.5,2530.0,2.5,False,2025-04-18,11:15:00
Morning,Sell,2530.0,2531.5,-1.5,False,2025-04-18,11:20:00
Morning,Sell,2531.5,2534.0,-2.5,False,2025-04-18,11:25:00
Morning,Sell,2534.0,2534.0,0.0,False,2025-04-18,11:30:00
Morning,,2530.5,,0.0,False,2025-04-21,09:00:00
Morning,Buy,2521.5,2518.0,-3.5,False,2025-04-21,09:05:00
Morning,Buy,2518.0,2518.5,0.5,False,2025-04-21,09:10:00
Morning,Sell,2518.5,2516.0,2.5,False,2025-04-21,09:15:00
Morning,Buy,2515.5,2512.5,-3.0,False,2025-04-21,09:20:00
Morning,Buy,2512.0,2511.5,-0.5,False,2025-04-21,09:25:00
Morning,Buy,2511.5,2502.5,-9.0,False,2025-04-21,09:30:00
Morning,Buy,2502.5,2499.0,-3.5,False,2025-04-21,09:35:00
Morning,Buy,2499.0,2497.0,-2.0,False,2025-04-21,09:40:00
Morning,Buy,2496.5,2495.5,-1.0,False,2025-04-21,09:45:00
Morning,Buy,2495.0,2492.5,-2.5,False,2025-04-21,09:50:00
Morning,Buy,2492.0,2485.0,-7.0,False,2025-04-21,09:55:00
Morning,Buy,2485.5,2487.0,1.5,False,2025-04-21,10:00:00
Morning,Sell,2486.5,2481.5,5.0,False,2025-04-21,10:05:00
Morning,Buy,2481.5,2482.0,0.5,False,2025-04-21,10:10:00
Morning,Sell,2482.0,2483.5,-1.5,False,2025-04-21,10:15:00
Morning,Sell,2483.5,2485.0,-1.5,False,2025-04-21,10:20:00
Morning,Sell,2485.0,2483.0,2.0,False,2025-04-21,10:25:00
Morning,Buy,2483.0,2482.5,-0.5,False,2025-04-21,10:30:00
Morning,Buy,2482.5,2483.0,0.5,False,2025-04-21,10:35:00
Morning,Sell,2483.5,2488.0,-4.5,False,2025-04-21,10:40:00
Morning,Sell,2488.0,2486.0,2.0,False,2025-04-21,10:45:00
Morning,Buy,2485.5,2482.5,-3.0,False,2025-04-21,10:50:00
Morning,Buy,2482.0,2485.0,3.0,False,2025-04-21,10:55:00
Morning,Sell,2485.0,2483.0,2.0,False,2025-04-21,11:00:00
Morning,Buy,2483.0,2487.0,4.0,False,2025-04-21,11:05:00
Morning,Sell,2487.0,2487.5,-0.5,False,2025-04-21,11:10:00
Morning,Sell,2487.5,2483.5,4.0,False,2025-04-21,11:15:00
Morning,Buy,2484.0,2479.0,-5.0,False,2025-04-21,11:20:00
Morning,Buy,2478.5,2480.0,1.5,False,2025-04-21,11:25:00
Morning,Sell,2479.5,2479.0,0.5,False,2025-04-21,11:30:00
Morning,Buy,2455.5,2465.5,10.0,False,2025-04-22,09:05:00
Morning,Sell,2465.5,2476.0,-10.5,False,2025-04-22,09:10:00
Morning,Sell,2476.5,2466.0,10.5,False,2025-04-22,09:15:00
Morning,Buy,2466.5,2464.5,-2.0,False,2025-04-22,09:20:00
Morning,Buy,2464.0,2465.0,1.0,False,2025-04-22,09:25:00
Morning,Sell,2465.5,2464.0,1.5,False,2025-04-22,09:30:00
Morning,Buy,2464.0,2464.5,0.5,False,2025-04-22,09:35:00
Morning,Sell,2464.0,2464.0,0.0,False,2025-04-22,09:40:00
Morning,,2464.0,,0.0,False,2025-04-22,09:45:00
Morning,Sell,2466.5,2465.0,1.5,False,2025-04-22,09:50:00
Morning,Buy,2465.0,2467.5,2.5,False,2025-04-22,09:55:00
Morning,Sell,2467.5,2472.0,-4.5,False,2025-04-22,10:00:00
Morning,Sell,2472.0,2476.0,-4.0,False,2025-04-22,10:05:00
Morning,Sell,2476.5,2475.0,1.5,False,2025-04-22,10:10:00
Morning,Buy,2475.0,2474.5,-0.5,False,2025-04-22,10:15:00
Morning,Buy,2475.0,2479.5,4.5,False,2025-04-22,10:20:00
Morning,Sell,2479.5,2478.5,1.0,False,2025-04-22,10:25:00
Morning,Buy,2478.5,2481.0,2.5,False,2025-04-22,10:30:00
Morning,Sell,2481.0,2476.5,4.5,False,2025-04-22,10:35:00
Morning,Buy,2476.5,2483.0,6.5,False,2025-04-22,10:40:00
Morning,Sell,2483.0,2482.0,1.0,False,2025-04-22,10:45:00
Morning,Buy,2482.0,2481.0,-1.0,False,2025-04-22,10:50:00
Morning,Buy,2481.5,2474.5,-7.0,False,2025-04-22,10:55:00
Morning,Buy,2474.5,2475.0,0.5,False,2025-04-22,11:00:00
Morning,Sell,2475.5,2476.5,-1.0,False,2025-04-22,11:05:00
Morning,Sell,2476.5,2475.5,1.0,False,2025-04-22,11:10:00
Morning,Buy,2475.5,2476.0,0.5,False,2025-04-22,11:15:00
Morning,Sell,2475.5,2476.5,-1.0,False,2025-04-22,11:20:00
Morning,Sell,2476.0,2473.5,2.5,False,2025-04-22,11:25:00
Morning,Buy,2473.0,2472.5,-0.5,False,2025-04-22,11:30:00
Afternoon,Sell,2691.0,2691.5,-0.5,False,2025-02-25,12:35:00
Afternoon,Sell,2691.5,2690.5,1.0,False,2025-02-25,12:40:00
Afternoon,Buy,2690.5,2695.5,5.0,False,2025-02-25,12:45:00
Afternoon,Sell,2695.0,2698.0,-3.0,False,2025-02-25,12:50:00
Afternoon,Sell,2697.5,2702.0,-4.5,False,2025-02-25,12:55:00
Afternoon,Sell,2702.0,2707.5,-5.5,False,2025-02-25,13:00:00
Afternoon,Sell,2707.5,2709.0,-1.5,False,2025-02-25,13:05:00
Afternoon,Sell,2708.0,2705.5,2.5,False,2025-02-25,13:10:00
Afternoon,Buy,2706.0,2709.5,3.5,False,2025-02-25,13:15:00
Afternoon,Sell,2710.0,2712.5,-2.5,False,2025-02-25,13:20:00
Afternoon,Sell,2712.0,2711.0,1.0,False,2025-02-25,13:25:00
Afternoon,Buy,2711.0,2715.0,4.0,False,2025-02-25,13:30:00
Afternoon,Sell,2714.5,2709.5,5.0,False,2025-02-25,13:35:00
Afternoon,Buy,2710.0,2708.5,-1.5,False,2025-02-25,13:40:00
Afternoon,Buy,2708.0,2707.0,-1.0,False,2025-02-25,13:45:00
Afternoon,Buy,2706.5,2707.5,1.0,False,2025-02-25,13:50:00
Afternoon,Sell,2707.0,2704.5,2.5,False,2025-02-25,13:55:00
Afternoon,Buy,2705.0,2709.0,4.0,False,2025-02-25,14:00:00
Afternoon,Sell,2708.5,2708.0,0.5,False,2025-02-25,14:05:00
Afternoon,Buy,2709.0,2705.0,-4.0,False,2025-02-25,14:10:00
Afternoon,Buy,2705.5,2704.5,-1.0,False,2025-02-25,14:15:00
Afternoon,Buy,2704.5,2706.5,2.0,False,2025-02-25,14:20:00
Afternoon,Sell,2706.5,2710.0,-3.5,False,2025-02-25,14:25:00
Afternoon,Sell,2710.0,2709.5,0.5,False,2025-02-25,14:30:00
Afternoon,Buy,2709.5,2712.5,3.0,False,2025-02-25,14:35:00
Afternoon,Sell,2713.0,2713.0,0.0,False,2025-02-25,14:40:00
Afternoon,,2713.0,,0.0,False,2025-02-25,14:45:00
Afternoon,Buy,2712.0,2714.5,2.5,False,2025-02-25,14:50:00
Afternoon,Sell,2714.5,2717.0,-2.5,False,2025-02-25,14:55:00
Afternoon,Sell,2717.0,2714.0,3.0,False,2025-02-25,15:00:00
Afternoon,Buy,2680.5,2695.5,15.0,True,2025-02-26,12:30:00
Afternoon,Sell,2691.0,2687.5,3.5,False,2025-02-26,12:35:00
Afternoon,Buy,2687.5,2695.0,7.5,False,2025-02-26,12:40:00
Afternoon,Sell,2695.0,2695.5,-0.5,False,2025-02-26,12:45:00
Afternoon,Sell,2696.0,2693.0,3.0,False,2025-02-26,12:50:00
Afternoon,Buy,2693.0,2690.0,-3.0,False,2025-02-26,12:55:00
Afternoon,Buy,2690.5,2692.5,2.0,False,2025-02-26,13:00:00
Afternoon,Sell,2693.0,2691.5,1.5,False,2025-02-26,13:05:00
Afternoon,Buy,2692.0,2694.0,2.0,False,2025-02-26,13:10:00
Afternoon,Sell,2693.5,2699.5,-6.0,False,2025-02-26,13:15:00
Afternoon,Sell,2699.0,2699.5,-0.5,False,2025-02-26,13:20:00
Afternoon,Sell,2700.0,2699.0,1.0,False,2025-02-26,13:25:00
Afternoon,Buy,2699.5,2695.5,-4.0,False,2025-02-26,13:30:00
Afternoon,Buy,2695.5,2693.0,-2.5,False,2025-02-26,13:35:00
Afternoon,Buy,2693.5,2693.5,0.0,False,2025-02-26,13:40:00
Afternoon,,2693.5,,0.0,False,2025-02-26,13:45:00
Afternoon,Sell,2699.0,2698.5,0.5,False,2025-02-26,13:50:00
Afternoon,Buy,2698.0,2699.5,1.5,False,2025-02-26,13:55:00
Afternoon,Sell,2699.5,2703.0,-3.5,False,2025-02-26,14:00:00
Afternoon,Sell,2702.5,2705.5,-3.0,False,2025-02-26,14:05:00
Afternoon,Sell,2705.0,2706.0,-1.0,False,2025-02-26,14:10:00
Afternoon,Sell,2706.5,2708.0,-1.5,False,2025-02-26,14:15:00
Afternoon,Sell,2708.0,2712.0,-4.0,False,2025-02-26,14:20:00
Afternoon,Sell,2711.5,2712.0,-0.5,False,2025-02-26,14:25:00
Afternoon,Sell,2712.5,2716.0,-3.5,False,2025-02-26,14:30:00
Afternoon,Sell,2716.0,2718.0,-2.0,False,2025-02-26,14:35:00
Afternoon,Sell,2718.5,2717.0,1.5,False,2025-02-26,14:40:00
Afternoon,Buy,2717.0,2714.5,-2.5,False,2025-02-26,14:45:00
Afternoon,Buy,2714.5,2716.0,1.5,False,2025-02-26,14:50:00
Afternoon,Sell,2716.5,2718.5,-2.0,False,2025-02-26,14:55:00
Afternoon,Sell,2718.0,2723.5,-5.5,False,2025-02-26,15:00:00
Afternoon,Sell,2766.0,2772.0,-6.0,False,2025-02-27,12:30:00
Afternoon,Sell,2771.5,2770.5,1.0,False,2025-02-27,12:35:00
Afternoon,Buy,2770.5,2768.5,-2.0,False,2025-02-27,12:40:00
Afternoon,Buy,2768.0,2762.0,-6.0,False,2025-02-27,12:45:00
Afternoon,Buy,2762.0,2763.5,1.5,False,2025-02-27,12:50:00
Afternoon,Sell,2763.5,2765.0,-1.5,False,2025-02-27,12:55:00
Afternoon,Sell,2764.5,2761.5,3.0,False,2025-02-27,13:00:00
Afternoon,Buy,2761.5,2760.0,-1.5,False,2025-02-27,13:05:00
Afternoon,Buy,2760.0,2761.5,1.5,False,2025-02-27,13:10:00
Afternoon,Sell,2762.0,2763.0,-1.0,False,2025-02-27,13:15:00
Afternoon,Sell,2763.5,2762.0,1.5,False,2025-02-27,13:20:00
Afternoon,Buy,2761.5,2761.0,-0.5,False,2025-02-27,13:25:00
Afternoon,Buy,2761.0,2762.5,1.5,False,2025-02-27,13:30:00
Afternoon,Sell,2762.5,2763.5,-1.0,False,2025-02-27,13:35:00
Afternoon,Sell,2763.5,2762.5,1.0,False,2025-02-27,13:40:00
Afternoon,Buy,2762.5,2763.0,0.5,False,2025-02-27,13:45:00
Afternoon,Sell,2762.5,2764.0,-1.5,False,2025-02-27,13:50:00
Afternoon,Sell,2763.5,2766.0,-2.5,False,2025-02-27,13:55:00
Afternoon,Sell,2765.5,2765.5,0.0,False,2025-02-27,14:00:00
Afternoon,,2765.0,,0.0,False,2025-02-27,14:05:00
Afternoon,Buy,2764.0,2766.0,2.0,False,2025-02-27,14:10:00
Afternoon,Sell,2766.0,2768.5,-2.5,False,2025-02-27,14:15:00
Afternoon,Sell,2768.5,2771.5,-3.0,False,2025-02-27,14:20:00
Afternoon,Sell,2771.5,2773.5,-2.0,False,2025-02-27,14:25:00
Afternoon,Sell,2774.0,2774.0,0.0,False,2025-02-27,14:30:00
Afternoon,,2773.5,,0.0,False,2025-02-27,14:35:00
Afternoon,,2773.0,,0.0,False,2025-02-27,14:40:00
