Target Profit,Stop Loss,Total Profit,Success Trades,Failed Trades
48,34,582.0,91,2536
48,35,525.0,91,2536
48,36,521.0,91,2536
48,37,540.0,91,2536
48,38,625.0,93,2534
48,39,594.0,93,2534
48,40,762.0,95,2532
48,41,761.0,95,2532
48,42,847.0,96,2531
48,43,874.0,96,2531
48,44,878.0,96,2531
48,45,845.0,96,2531
48,46,823.0,96,2531
48,47,823.0,96,2531
48,48,899.0,97,2530
48,49,854.0,97,2530
48,50,816.0,97,2530
48,51,771.0,97,2530
48,52,807.0,97,2530
48,53,772.0,97,2530
48,54,820.0,97,2530
48,55,763.0,97,2530
48,56,901.0,98,2529
48,57,855.0,98,2529
48,58,802.0,98,2529
48,59,791.0,98,2529
48,60,743.0,98,2529
48,61,695.0,98,2529
48,62,724.0,98,2529
48,63,739.0,98,2529
48,64,740.0,98,2529
48,65,823.0,99,2528
48,66,846.0,99,2528
48,67,809.0,99,2528
48,68,808.0,99,2528
48,69,801.0,99,2528
48,70,794.0,99,2528
48,71,791.0,99,2528
48,72,766.0,99,2528
48,73,738.0,99,2528
48,74,710.0,99,2528
48,75,691.0,99,2528
48,76,707.0,99,2528
48,77,711.0,99,2528
48,78,714.0,99,2528
48,79,717.0,99,2528
48,80,695.0,99,2528
48,81,675.0,99,2528
48,82,687.0,99,2528
48,83,670.0,99,2528
48,84,652.0,99,2528
48,85,634.0,99,2528
48,86,750.0,100,2527
48,87,733.0,100,2527
48,88,735.0,100,2527
48,89,749.0,100,2527
48,90,773.0,100,2527
48,91,760.0,100,2527
48,92,747.0,100,2527
48,93,734.0,100,2527
48,94,721.0,100,2527
48,95,708.0,100,2527
48,96,695.0,100,2527
48,97,719.0,100,2527
48,98,707.0,100,2527
48,99,729.0,100,2527
49,0,0.0,0,2627
49,1,776.0,15,2612
49,2,897.0,25,2602
49,3,1217.0,30,2597
49,4,1281.0,37,2590
49,5,1510.0,44,2583
49,6,1414.0,50,2577
49,7,1485.0,54,2573
49,8,984.0,56,2571
49,9,851.0,60,2567
49,10,750.0,63,2564
49,11,366.0,64,2563
49,12,647.0,66,2561
49,13,396.0,68,2559
49,14,173.0,68,2559
49,15,149.0,70,2557
49,16,362.0,73,2554
49,17,238.0,73,2554
49,18,560.0,76,2551
49,19,437.0,77,2550
49,20,307.0,78,2549
49,21,41.0,78,2549
49,22,31.0,78,2549
49,23,-144.0,79,2548
49,24,-68.0,82,2545
49,25,116.0,82,2545
49,26,181.0,83,2544
49,27,441.0,84,2543
49,28,507.0,85,2542
49,29,572.0,85,2542
49,30,509.0,85,2542
49,31,461.0,85,2542
49,32,406.0,85,2542
49,33,459.0,85,2542
49,34,529.0,85,2542
49,35,472.0,85,2542
49,36,468.0,85,2542
49,37,487.0,85,2542
49,38,565.0,86,2541
49,39,534.0,86,2541
49,40,704.0,88,2539
49,41,703.0,88,2539
49,42,790.0,89,2538
49,43,817.0,89,2538
49,44,821.0,89,2538
49,45,788.0,89,2538
49,46,766.0,89,2538
49,47,766.0,89,2538
49,48,843.0,90,2537
49,49,798.0,90,2537
49,50,760.0,90,2537
49,51,715.0,90,2537
49,52,751.0,90,2537
49,53,716.0,90,2537
49,54,764.0,90,2537
49,55,707.0,90,2537
49,56,846.0,91,2536
49,57,800.0,91,2536
49,58,747.0,91,2536
49,59,736.0,91,2536
49,60,688.0,91,2536
49,61,640.0,91,2536
49,62,669.0,91,2536
49,63,684.0,91,2536
49,64,685.0,91,2536
49,65,769.0,92,2535
49,66,792.0,92,2535
49,67,755.0,92,2535
49,68,754.0,92,2535
49,69,747.0,92,2535
49,70,740.0,92,2535
49,71,737.0,92,2535
49,72,712.0,92,2535
49,73,684.0,92,2535
49,74,656.0,92,2535
49,75,637.0,92,2535
49,76,653.0,92,2535
49,77,657.0,92,2535
49,78,660.0,92,2535
49,79,663.0,92,2535
49,80,641.0,92,2535
49,81,621.0,92,2535
49,82,633.0,92,2535
49,83,616.0,92,2535
49,84,598.0,92,2535
49,85,580.0,92,2535
49,86,697.0,93,2534
49,87,680.0,93,2534
49,88,682.0,93,2534
49,89,696.0,93,2534
49,90,720.0,93,2534
49,91,707.0,93,2534
49,92,694.0,93,2534
49,93,681.0,93,2534
49,94,668.0,93,2534
49,95,655.0,93,2534
49,96,642.0,93,2534
49,97,666.0,93,2534
49,98,654.0,93,2534
49,99,676.0,93,2534
50,0,0.0,0,2627
50,1,780.0,14,2613
50,2,911.0,24,2603
50,3,1211.0,28,2599
50,4,1278.0,34,2593
50,5,1514.0,41,2586
50,6,1424.0,47,2580
50,7,1499.0,51,2576
50,8,1000.0,53,2574
50,9,871.0,57,2570
50,10,770.0,59,2568
50,11,387.0,60,2567
50,12,642.0,61,2566
50,13,392.0,62,2565
50,14,169.0,62,2565
50,15,147.0,64,2563
50,16,363.0,67,2560
50,17,239.0,67,2560
50,18,522.0,69,2558
50,19,400.0,70,2557
50,20,271.0,71,2556
50,21,5.0,71,2556
50,22,-5.0,71,2556
50,23,-179.0,72,2555
50,24,-119.0,74,2553
50,25,65.0,74,2553
50,26,131.0,75,2552
50,27,392.0,76,2551
50,28,459.0,77,2550
50,29,524.0,77,2550
50,30,461.0,77,2550
50,31,413.0,77,2550
50,32,358.0,77,2550
50,33,411.0,77,2550
50,34,481.0,77,2550
50,35,424.0,77,2550
50,36,420.0,77,2550
50,37,439.0,77,2550
50,38,518.0,78,2549
50,39,487.0,78,2549
50,40,659.0,80,2547
50,41,658.0,80,2547
50,42,746.0,81,2546
50,43,773.0,81,2546
50,44,777.0,81,2546
50,45,744.0,81,2546
50,46,722.0,81,2546
50,47,722.0,81,2546
50,48,800.0,82,2545
50,49,755.0,82,2545
50,50,717.0,82,2545
50,51,672.0,82,2545
50,52,708.0,82,2545
50,53,673.0,82,2545
50,54,721.0,82,2545
50,55,664.0,82,2545
50,56,804.0,83,2544
50,57,758.0,83,2544
50,58,705.0,83,2544
50,59,694.0,83,2544
50,60,646.0,83,2544
50,61,598.0,83,2544
50,62,627.0,83,2544
50,63,642.0,83,2544
50,64,643.0,83,2544
50,65,728.0,84,2543
50,66,751.0,84,2543
50,67,714.0,84,2543
50,68,713.0,84,2543
50,69,706.0,84,2543
50,70,699.0,84,2543
50,71,696.0,84,2543
50,72,671.0,84,2543
50,73,643.0,84,2543
50,74,615.0,84,2543
50,75,596.0,84,2543
50,76,612.0,84,2543
50,77,616.0,84,2543
50,78,619.0,84,2543
50,79,622.0,84,2543
50,80,600.0,84,2543
50,81,580.0,84,2543
50,82,592.0,84,2543
50,83,575.0,84,2543
50,84,557.0,84,2543
50,85,539.0,84,2543
50,86,657.0,85,2542
50,87,640.0,85,2542
50,88,642.0,85,2542
50,89,656.0,85,2542
50,90,680.0,85,2542
50,91,667.0,85,2542
50,92,654.0,85,2542
50,93,641.0,85,2542
50,94,628.0,85,2542
50,95,615.0,85,2542
50,96,602.0,85,2542
50,97,626.0,85,2542
50,98,614.0,85,2542
50,99,636.0,85,2542
51,0,0.0,0,2627
51,1,775.0,13,2614
51,2,898.0,22,2605
51,3,1202.0,26,2601
51,4,1266.0,30,2597
51,5,1471.0,35,2592
51,6,1387.0,41,2586
51,7,1466.0,45,2582
51,8,969.0,47,2580
51,9,844.0,51,2576
51,10,745.0,53,2574
51,11,363.0,54,2573
51,12,619.0,55,2572
51,13,370.0,56,2571
51,14,147.0,56,2571
51,15,127.0,58,2569
51,16,346.0,61,2566
51,17,222.0,61,2566
51,18,507.0,63,2564
51,19,386.0,64,2563
51,20,237.0,64,2563
51,21,-29.0,64,2563
51,22,-39.0,64,2563
51,23,-212.0,65,2562
51,24,-150.0,67,2560
51,25,34.0,67,2560
51,26,101.0,68,2559
51,27,363.0,69,2558
51,28,431.0,70,2557
51,29,496.0,70,2557
51,30,433.0,70,2557
51,31,385.0,70,2557
51,32,330.0,70,2557
51,33,383.0,70,2557
51,34,453.0,70,2557
51,35,396.0,70,2557
51,36,392.0,70,2557
51,37,411.0,70,2557
51,38,491.0,71,2556
51,39,460.0,71,2556
51,40,634.0,73,2554
51,41,633.0,73,2554
51,42,722.0,74,2553
51,43,749.0,74,2553
51,44,753.0,74,2553
51,45,720.0,74,2553
51,46,698.0,74,2553
51,47,698.0,74,2553
51,48,777.0,75,2552
51,49,732.0,75,2552
51,50,694.0,75,2552
51,51,649.0,75,2552
51,52,685.0,75,2552
51,53,650.0,75,2552
51,54,698.0,75,2552
51,55,641.0,75,2552
51,56,782.0,76,2551
51,57,736.0,76,2551
51,58,683.0,76,2551
51,59,672.0,76,2551
51,60,624.0,76,2551
51,61,576.0,76,2551
51,62,605.0,76,2551
51,63,620.0,76,2551
51,64,621.0,76,2551
51,65,707.0,77,2550
51,66,730.0,77,2550
51,67,693.0,77,2550
51,68,692.0,77,2550
51,69,685.0,77,2550
51,70,678.0,77,2550
51,71,675.0,77,2550
51,72,650.0,77,2550
51,73,622.0,77,2550
51,74,594.0,77,2550
51,75,575.0,77,2550
51,76,591.0,77,2550
51,77,595.0,77,2550
51,78,598.0,77,2550
51,79,601.0,77,2550
51,80,579.0,77,2550
51,81,559.0,77,2550
51,82,571.0,77,2550
51,83,554.0,77,2550
51,84,536.0,77,2550
51,85,518.0,77,2550
51,86,637.0,78,2549
51,87,620.0,78,2549
51,88,622.0,78,2549
51,89,636.0,78,2549
51,90,660.0,78,2549
51,91,647.0,78,2549
51,92,634.0,78,2549
51,93,621.0,78,2549
51,94,608.0,78,2549
51,95,595.0,78,2549
51,96,582.0,78,2549
51,97,606.0,78,2549
51,98,594.0,78,2549
51,99,616.0,78,2549
52,0,0.0,0,2627
52,1,770.0,12,2615
52,2,893.0,20,2607
52,3,1201.0,24,2603
52,4,1269.0,28,2599
52,5,1479.0,33,2594
52,6,1373.0,38,2589
52,7,1456.0,42,2585
52,8,961.0,44,2583
52,9,840.0,48,2579
52,10,743.0,50,2577
52,11,362.0,51,2576
52,12,619.0,52,2575
52,13,371.0,53,2574
52,14,148.0,53,2574
52,15,130.0,55,2572
52,16,352.0,58,2569
52,17,228.0,58,2569
52,18,515.0,60,2567
52,19,395.0,61,2566
52,20,246.0,61,2566
52,21,-20.0,61,2566
52,22,-30.0,61,2566
52,23,-202.0,62,2565
52,24,-164.0,63,2564
52,25,20.0,63,2564
52,26,88.0,64,2563
52,27,351.0,65,2562
52,28,420.0,66,2561
52,29,485.0,66,2561
52,30,422.0,66,2561
52,31,374.0,66,2561
52,32,319.0,66,2561
52,33,372.0,66,2561
52,34,442.0,66,2561
52,35,385.0,66,2561
52,36,381.0,66,2561
52,37,400.0,66,2561
52,38,481.0,67,2560
52,39,450.0,67,2560
52,40,543.0,68,2559
52,41,542.0,68,2559
52,42,632.0,69,2558
52,43,659.0,69,2558
52,44,663.0,69,2558
52,45,630.0,69,2558
52,46,608.0,69,2558
52,47,608.0,69,2558
52,48,688.0,70,2557
52,49,643.0,70,2557
52,50,605.0,70,2557
52,51,560.0,70,2557
52,52,596.0,70,2557
52,53,561.0,70,2557
52,54,609.0,70,2557
52,55,552.0,70,2557
52,56,694.0,71,2556
52,57,648.0,71,2556
52,58,595.0,71,2556
52,59,584.0,71,2556
52,60,536.0,71,2556
52,61,488.0,71,2556
52,62,517.0,71,2556
52,63,532.0,71,2556
52,64,533.0,71,2556
52,65,620.0,72,2555
52,66,643.0,72,2555
52,67,606.0,72,2555
52,68,605.0,72,2555
52,69,598.0,72,2555
52,70,591.0,72,2555
52,71,588.0,72,2555
52,72,563.0,72,2555
52,73,535.0,72,2555
52,74,507.0,72,2555
52,75,488.0,72,2555
52,76,504.0,72,2555
52,77,508.0,72,2555
52,78,511.0,72,2555
52,79,514.0,72,2555
52,80,492.0,72,2555
52,81,472.0,72,2555
52,82,484.0,72,2555
52,83,467.0,72,2555
52,84,449.0,72,2555
52,85,431.0,72,2555
52,86,551.0,73,2554
52,87,534.0,73,2554
52,88,536.0,73,2554
52,89,550.0,73,2554
52,90,574.0,73,2554
52,91,561.0,73,2554
52,92,548.0,73,2554
52,93,535.0,73,2554
52,94,522.0,73,2554
52,95,509.0,73,2554
52,96,496.0,73,2554
52,97,520.0,73,2554
52,98,508.0,73,2554
52,99,530.0,73,2554
53,0,0.0,0,2627
53,1,782.0,12,2615
53,2,913.0,20,2607
53,3,1225.0,24,2603
53,4,1297.0,28,2599
53,5,1501.0,32,2595
53,6,1400.0,37,2590
53,7,1472.0,40,2587
53,8,979.0,42,2585
53,9,862.0,46,2581
53,10,767.0,48,2579
53,11,387.0,49,2578
53,12,645.0,50,2577
53,13,398.0,51,2576
53,14,175.0,51,2576
53,15,96.0,51,2576
53,16,321.0,54,2573
53,17,197.0,54,2573
53,18,486.0,56,2571
53,19,367.0,57,2570
53,20,218.0,57,2570
53,21,-48.0,57,2570
53,22,-58.0,57,2570
53,23,-229.0,58,2569
53,24,-190.0,59,2568
53,25,-6.0,59,2568
53,26,63.0,60,2567
53,27,327.0,61,2566
53,28,397.0,62,2565
53,29,462.0,62,2565
53,30,399.0,62,2565
53,31,351.0,62,2565
53,32,296.0,62,2565
53,33,349.0,62,2565
53,34,419.0,62,2565
53,35,362.0,62,2565
53,36,358.0,62,2565
53,37,377.0,62,2565
53,38,459.0,63,2564
53,39,428.0,63,2564
53,40,522.0,64,2563
53,41,521.0,64,2563
53,42,612.0,65,2562
53,43,639.0,65,2562
53,44,643.0,65,2562
53,45,610.0,65,2562
53,46,588.0,65,2562
53,47,588.0,65,2562
53,48,669.0,66,2561
53,49,624.0,66,2561
53,50,586.0,66,2561
53,51,541.0,66,2561
53,52,577.0,66,2561
53,53,542.0,66,2561
53,54,590.0,66,2561
53,55,533.0,66,2561
53,56,676.0,67,2560
53,57,630.0,67,2560
53,58,577.0,67,2560
53,59,566.0,67,2560
53,60,518.0,67,2560
53,61,470.0,67,2560
53,62,499.0,67,2560
53,63,514.0,67,2560
53,64,515.0,67,2560
53,65,603.0,68,2559
53,66,626.0,68,2559
53,67,589.0,68,2559
53,68,588.0,68,2559
53,69,581.0,68,2559
53,70,574.0,68,2559
53,71,571.0,68,2559
53,72,546.0,68,2559
53,73,518.0,68,2559
53,74,490.0,68,2559
53,75,471.0,68,2559
53,76,487.0,68,2559
53,77,491.0,68,2559
53,78,494.0,68,2559
53,79,497.0,68,2559
53,80,475.0,68,2559
53,81,455.0,68,2559
53,82,467.0,68,2559
53,83,450.0,68,2559
53,84,432.0,68,2559
53,85,414.0,68,2559
53,86,535.0,69,2558
53,87,518.0,69,2558
53,88,520.0,69,2558
53,89,534.0,69,2558
53,90,558.0,69,2558
53,91,545.0,69,2558
53,92,532.0,69,2558
53,93,519.0,69,2558
53,94,506.0,69,2558
53,95,493.0,69,2558
53,96,480.0,69,2558
53,97,504.0,69,2558
53,98,492.0,69,2558
53,99,514.0,69,2558
54,0,0.0,0,2627
54,1,794.0,12,2615
54,2,933.0,20,2607
54,3,1249.0,24,2603
54,4,1325.0,28,2599
54,5,1533.0,32,2595
54,6,1437.0,37,2590
54,7,1477.0,39,2588
54,8,986.0,41,2586
54,9,873.0,45,2582
54,10,780.0,47,2580
54,11,401.0,48,2579
54,12,660.0,49,2578
54,13,414.0,50,2577
54,14,191.0,50,2577
54,15,112.0,50,2577
54,16,340.0,53,2574
54,17,216.0,53,2574
54,18,502.0,54,2573
54,19,384.0,55,2572
54,20,235.0,55,2572
54,21,-31.0,55,2572
54,22,-41.0,55,2572
54,23,-211.0,56,2571
54,24,-171.0,57,2570
54,25,13.0,57,2570
54,26,83.0,58,2569
54,27,348.0,59,2568
54,28,419.0,60,2567
54,29,484.0,60,2567
54,30,421.0,60,2567
54,31,373.0,60,2567
54,32,318.0,60,2567
54,33,371.0,60,2567
54,34,441.0,60,2567
54,35,384.0,60,2567
54,36,380.0,60,2567
54,37,399.0,60,2567
54,38,482.0,61,2566
54,39,451.0,61,2566
54,40,546.0,62,2565
54,41,545.0,62,2565
54,42,637.0,63,2564
54,43,664.0,63,2564
54,44,668.0,63,2564
54,45,635.0,63,2564
54,46,613.0,63,2564
54,47,613.0,63,2564
54,48,695.0,64,2563
54,49,650.0,64,2563
54,50,612.0,64,2563
54,51,567.0,64,2563
54,52,603.0,64,2563
54,53,568.0,64,2563
54,54,616.0,64,2563
54,55,559.0,64,2563
54,56,703.0,65,2562
54,57,657.0,65,2562
54,58,604.0,65,2562
54,59,593.0,65,2562
54,60,545.0,65,2562
54,61,497.0,65,2562
54,62,526.0,65,2562
54,63,541.0,65,2562
54,64,542.0,65,2562
54,65,631.0,66,2561
54,66,654.0,66,2561
54,67,617.0,66,2561
54,68,616.0,66,2561
54,69,609.0,66,2561
54,70,602.0,66,2561
54,71,599.0,66,2561
54,72,574.0,66,2561
54,73,546.0,66,2561
54,74,518.0,66,2561
54,75,499.0,66,2561
54,76,515.0,66,2561
54,77,519.0,66,2561
54,78,522.0,66,2561
54,79,525.0,66,2561
54,80,503.0,66,2561
54,81,483.0,66,2561
54,82,495.0,66,2561
54,83,478.0,66,2561
54,84,460.0,66,2561
54,85,442.0,66,2561
54,86,564.0,67,2560
54,87,547.0,67,2560
54,88,549.0,67,2560
54,89,563.0,67,2560
54,90,587.0,67,2560
54,91,574.0,67,2560
54,92,561.0,67,2560
54,93,548.0,67,2560
54,94,535.0,67,2560
54,95,522.0,67,2560
54,96,509.0,67,2560
54,97,533.0,67,2560
54,98,521.0,67,2560
54,99,543.0,67,2560
55,0,0.0,0,2627
55,1,790.0,9,2618
55,2,925.0,16,2611
55,3,1245.0,20,2607
55,4,1325.0,24,2603
55,5,1537.0,28,2599
55,6,1446.0,33,2594
55,7,1488.0,35,2592
55,8,987.0,36,2591
55,9,878.0,40,2587
55,10,787.0,42,2585
55,11,409.0,43,2584
55,12,669.0,44,2583
55,13,424.0,45,2582
55,14,201.0,45,2582
55,15,122.0,45,2582
55,16,353.0,48,2579
55,17,229.0,48,2579
55,18,516.0,49,2578
55,19,399.0,50,2577
55,20,250.0,50,2577
55,21,-16.0,50,2577
55,22,-26.0,50,2577
55,23,-195.0,51,2576
55,24,-154.0,52,2575
55,25,30.0,52,2575
55,26,101.0,53,2574
55,27,367.0,54,2573
55,28,439.0,55,2572
55,29,504.0,55,2572
55,30,441.0,55,2572
55,31,393.0,55,2572
55,32,338.0,55,2572
55,33,391.0,55,2572
55,34,461.0,55,2572
55,35,404.0,55,2572
55,36,400.0,55,2572
55,37,419.0,55,2572
55,38,503.0,56,2571
55,39,472.0,56,2571
55,40,568.0,57,2570
55,41,567.0,57,2570
55,42,660.0,58,2569
55,43,687.0,58,2569
55,44,691.0,58,2569
55,45,658.0,58,2569
55,46,636.0,58,2569
55,47,636.0,58,2569
55,48,719.0,59,2568
55,49,674.0,59,2568
55,50,636.0,59,2568
55,51,591.0,59,2568
55,52,627.0,59,2568
55,53,592.0,59,2568
55,54,640.0,59,2568
55,55,583.0,59,2568
55,56,728.0,60,2567
55,57,682.0,60,2567
55,58,629.0,60,2567
55,59,618.0,60,2567
55,60,570.0,60,2567
55,61,522.0,60,2567
55,62,551.0,60,2567
55,63,566.0,60,2567
55,64,567.0,60,2567
55,65,657.0,61,2566
55,66,680.0,61,2566
55,67,643.0,61,2566
55,68,642.0,61,2566
55,69,635.0,61,2566
55,70,628.0,61,2566
55,71,625.0,61,2566
55,72,600.0,61,2566
55,73,572.0,61,2566
55,74,544.0,61,2566
55,75,525.0,61,2566
55,76,541.0,61,2566
55,77,545.0,61,2566
55,78,548.0,61,2566
55,79,551.0,61,2566
55,80,529.0,61,2566
55,81,509.0,61,2566
55,82,521.0,61,2566
55,83,504.0,61,2566
55,84,486.0,61,2566
55,85,468.0,61,2566
55,86,591.0,62,2565
55,87,574.0,62,2565
55,88,576.0,62,2565
55,89,590.0,62,2565
55,90,614.0,62,2565
55,91,601.0,62,2565
55,92,588.0,62,2565
55,93,575.0,62,2565
55,94,562.0,62,2565
55,95,549.0,62,2565
55,96,536.0,62,2565
55,97,560.0,62,2565
55,98,548.0,62,2565
55,99,570.0,62,2565
56,0,0.0,0,2627
56,1,799.0,9,2618
56,2,941.0,16,2611
56,3,1265.0,20,2607
56,4,1349.0,24,2603
56,5,1533.0,27,2600
56,6,1447.0,32,2595
56,7,1486.0,33,2594
56,8,986.0,34,2593
56,9,861.0,37,2590
56,10,772.0,39,2588
56,11,395.0,40,2587
56,12,656.0,41,2586
56,13,412.0,42,2585
56,14,189.0,42,2585
56,15,110.0,42,2585
56,16,344.0,45,2582
56,17,220.0,45,2582
56,18,508.0,46,2581
56,19,392.0,47,2580
56,20,243.0,47,2580
56,21,-23.0,47,2580
56,22,-33.0,47,2580
56,23,-201.0,48,2579
56,24,-159.0,49,2578
56,25,25.0,49,2578
56,26,97.0,50,2577
56,27,364.0,51,2576
56,28,437.0,52,2575
56,29,502.0,52,2575
56,30,439.0,52,2575
56,31,391.0,52,2575
56,32,336.0,52,2575
56,33,389.0,52,2575
56,34,459.0,52,2575
56,35,402.0,52,2575
56,36,398.0,52,2575
56,37,417.0,52,2575
56,38,448.0,52,2575
56,39,417.0,52,2575
56,40,514.0,53,2574
56,41,513.0,53,2574
56,42,607.0,54,2573
56,43,634.0,54,2573
56,44,638.0,54,2573
56,45,605.0,54,2573
56,46,583.0,54,2573
56,47,583.0,54,2573
56,48,667.0,55,2572
56,49,622.0,55,2572
56,50,584.0,55,2572
56,51,539.0,55,2572
56,52,575.0,55,2572
56,53,540.0,55,2572
56,54,588.0,55,2572
56,55,531.0,55,2572
56,56,677.0,56,2571
56,57,631.0,56,2571
56,58,578.0,56,2571
56,59,567.0,56,2571
56,60,519.0,56,2571
56,61,471.0,56,2571
56,62,500.0,56,2571
56,63,515.0,56,2571
56,64,516.0,56,2571
56,65,607.0,57,2570
56,66,630.0,57,2570
56,67,593.0,57,2570
56,68,592.0,57,2570
56,69,585.0,57,2570
56,70,578.0,57,2570
56,71,575.0,57,2570
56,72,550.0,57,2570
56,73,522.0,57,2570
56,74,494.0,57,2570
56,75,475.0,57,2570
56,76,491.0,57,2570
56,77,495.0,57,2570
56,78,498.0,57,2570
56,79,501.0,57,2570
56,80,479.0,57,2570
56,81,459.0,57,2570
56,82,471.0,57,2570
56,83,454.0,57,2570
56,84,436.0,57,2570
56,85,418.0,57,2570
56,86,542.0,58,2569
56,87,525.0,58,2569
56,88,527.0,58,2569
56,89,541.0,58,2569
56,90,565.0,58,2569
56,91,552.0,58,2569
56,92,539.0,58,2569
56,93,526.0,58,2569
56,94,513.0,58,2569
56,95,500.0,58,2569
56,96,487.0,58,2569
56,97,511.0,58,2569
56,98,499.0,58,2569
56,99,521.0,58,2569
57,0,0.0,0,2627
57,1,806.0,8,2619
57,2,955.0,15,2612
57,3,1251.0,17,2610
57,4,1281.0,20,2607
57,5,1468.0,23,2604
57,6,1387.0,28,2599
57,7,1427.0,29,2598
57,8,928.0,30,2597
57,9,806.0,33,2594
57,10,719.0,35,2592
57,11,343.0,36,2591
57,12,605.0,37,2590
57,13,362.0,38,2589
57,14,139.0,38,2589
57,15,60.0,38,2589
57,16,297.0,41,2586
57,17,173.0,41,2586
57,18,440.0,41,2586
57,19,325.0,42,2585
57,20,176.0,42,2585
57,21,-90.0,42,2585
57,22,-100.0,42,2585
57,23,-267.0,43,2584
57,24,-224.0,44,2583
57,25,-40.0,44,2583
57,26,33.0,45,2582
57,27,301.0,46,2581
57,28,375.0,47,2580
57,29,440.0,47,2580
57,30,377.0,47,2580
57,31,329.0,47,2580
57,32,274.0,47,2580
57,33,327.0,47,2580
57,34,397.0,47,2580
57,35,340.0,47,2580
57,36,336.0,47,2580
57,37,355.0,47,2580
57,38,386.0,47,2580
57,39,355.0,47,2580
57,40,453.0,48,2579
57,41,452.0,48,2579
57,42,547.0,49,2578
57,43,574.0,49,2578
57,44,578.0,49,2578
57,45,545.0,49,2578
57,46,523.0,49,2578
57,47,523.0,49,2578
57,48,608.0,50,2577
57,49,563.0,50,2577
57,50,525.0,50,2577
57,51,480.0,50,2577
57,52,516.0,50,2577
57,53,481.0,50,2577
57,54,529.0,50,2577
57,55,472.0,50,2577
57,56,587.0,50,2577
57,57,541.0,50,2577
57,58,488.0,50,2577
57,59,477.0,50,2577
57,60,429.0,50,2577
57,61,381.0,50,2577
57,62,410.0,50,2577
57,63,425.0,50,2577
57,64,426.0,50,2577
57,65,498.0,50,2577
57,66,521.0,50,2577
57,67,484.0,50,2577
57,68,483.0,50,2577
57,69,476.0,50,2577
57,70,469.0,50,2577
57,71,466.0,50,2577
57,72,441.0,50,2577
57,73,413.0,50,2577
57,74,385.0,50,2577
57,75,366.0,50,2577
57,76,382.0,50,2577
57,77,386.0,50,2577
57,78,389.0,50,2577
57,79,392.0,50,2577
57,80,370.0,50,2577
57,81,350.0,50,2577
57,82,362.0,50,2577
57,83,345.0,50,2577
57,84,327.0,50,2577
57,85,309.0,50,2577
57,86,434.0,51,2576
57,87,417.0,51,2576
57,88,419.0,51,2576
57,89,433.0,51,2576
57,90,457.0,51,2576
57,91,444.0,51,2576
57,92,431.0,51,2576
57,93,418.0,51,2576
57,94,405.0,51,2576
57,95,392.0,51,2576
57,96,379.0,51,2576
57,97,403.0,51,2576
57,98,391.0,51,2576
57,99,413.0,51,2576
58,0,0.0,0,2627
58,1,795.0,7,2620
58,2,951.0,14,2613
58,3,1249.0,16,2611
58,4,1282.0,19,2608
58,5,1472.0,22,2605
58,6,1396.0,27,2600
58,7,1437.0,28,2599
58,8,897.0,28,2599
58,9,778.0,31,2596
58,10,693.0,33,2594
58,11,318.0,34,2593
58,12,581.0,35,2592
58,13,339.0,36,2591
58,14,116.0,36,2591
58,15,37.0,36,2591
58,16,256.0,37,2590
58,17,132.0,37,2590
58,18,399.0,37,2590
58,19,285.0,38,2589
58,20,136.0,38,2589
58,21,-130.0,38,2589
58,22,-140.0,38,2589
58,23,-306.0,39,2588
58,24,-262.0,40,2587
58,25,-78.0,40,2587
58,26,-4.0,41,2586
58,27,265.0,42,2585
58,28,295.0,42,2585
58,29,360.0,42,2585
58,30,297.0,42,2585
58,31,249.0,42,2585
58,32,194.0,42,2585
58,33,247.0,42,2585
58,34,317.0,42,2585
58,35,260.0,42,2585
58,36,256.0,42,2585
58,37,275.0,42,2585
58,38,306.0,42,2585
58,39,275.0,42,2585
58,40,374.0,43,2584
58,41,373.0,43,2584
58,42,469.0,44,2583
58,43,496.0,44,2583
58,44,500.0,44,2583
58,45,467.0,44,2583
58,46,445.0,44,2583
58,47,445.0,44,2583
58,48,531.0,45,2582
58,49,486.0,45,2582
58,50,448.0,45,2582
58,51,403.0,45,2582
58,52,439.0,45,2582
58,53,404.0,45,2582
58,54,452.0,45,2582
58,55,395.0,45,2582
58,56,510.0,45,2582
58,57,464.0,45,2582
58,58,411.0,45,2582
58,59,400.0,45,2582
58,60,352.0,45,2582
58,61,304.0,45,2582
58,62,333.0,45,2582
58,63,348.0,45,2582
58,64,349.0,45,2582
58,65,421.0,45,2582
58,66,444.0,45,2582
58,67,407.0,45,2582
58,68,406.0,45,2582
58,69,399.0,45,2582
58,70,392.0,45,2582
58,71,389.0,45,2582
58,72,364.0,45,2582
58,73,336.0,45,2582
58,74,308.0,45,2582
58,75,289.0,45,2582
58,76,305.0,45,2582
58,77,309.0,45,2582
58,78,312.0,45,2582
58,79,315.0,45,2582
58,80,293.0,45,2582
58,81,273.0,45,2582
58,82,285.0,45,2582
58,83,268.0,45,2582
58,84,250.0,45,2582
58,85,232.0,45,2582
58,86,358.0,46,2581
58,87,341.0,46,2581
58,88,343.0,46,2581
58,89,357.0,46,2581
58,90,381.0,46,2581
58,91,368.0,46,2581
58,92,355.0,46,2581
58,93,342.0,46,2581
58,94,329.0,46,2581
58,95,316.0,46,2581
58,96,303.0,46,2581
58,97,327.0,46,2581
58,98,315.0,46,2581
58,99,337.0,46,2581
59,0,0.0,0,2627
